AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,count
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_000000.WAV,GRABADOR-SDZG-AM-1,20190624_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 00:00,60.00046875,,Recorded at 00:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:46:26-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_010000.WAV,GRABADOR-SDZG-AM-1,20190619_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 01:00,60.00046875,,Recorded at 01:00:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:24:01-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_020000.WAV,GRABADOR-SDZG-AM-1,20190705_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 02:00,60.00046875,,Recorded at 02:00:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:36:41-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_032000.WAV,GRABADOR-SDZG-AM-1,20190702_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 03:20,60.00046875,,Recorded at 03:20:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:23:17-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_044000.WAV,GRABADOR-SDZG-AM-1,20190621_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 04:40,60.00046875,,Recorded at 04:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:33:46-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_054000.WAV,GRABADOR-SDZG-AM-1,20190619_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 05:40,60.00046875,,Recorded at 05:40:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:24:54-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_061000.WAV,GRABADOR-SDZG-AM-1,20190627_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:10,60.00046875,,Recorded at 06:10:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:13-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_074000.WAV,GRABADOR-SDZG-AM-1,20190629_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 07:40,60.00046875,,Recorded at 07:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:10:32-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_081000.WAV,GRABADOR-SDZG-AM-1,20190703_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 08:10,60.00046875,,Recorded at 08:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:28:46-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_095000.WAV,GRABADOR-SDZG-AM-1,20190704_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 09:50,60.00046875,,Recorded at 09:50:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:33:39-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_101000.WAV,GRABADOR-SDZG-AM-1,20190618_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:10,60.00046875,,Recorded at 10:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:21:13-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_114000.WAV,GRABADOR-SDZG-AM-1,20190701_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 11:40,60.00046875,,Recorded at 11:40:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:20:20-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_121000.WAV,GRABADOR-SDZG-AM-1,20190618_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 12:10,60.00046875,,Recorded at 12:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:21:36-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_130000.WAV,GRABADOR-SDZG-AM-1,20190621_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 13:00,60.00046875,,Recorded at 13:00:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:20-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_145000.WAV,GRABADOR-SDZG-AM-1,20190704_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 14:50,60.00046875,,Recorded at 14:50:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:34:35-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_150000.WAV,GRABADOR-SDZG-AM-1,20190625_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 15:00,60.00046875,,Recorded at 15:00:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:53:49-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_165000.WAV,GRABADOR-SDZG-AM-1,20190625_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:50,60.00046875,,Recorded at 16:50:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:54:10-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_174000.WAV,GRABADOR-SDZG-AM-1,20190628_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 17:40,60.00046875,,Recorded at 17:40:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:07:53-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_182000.WAV,GRABADOR-SDZG-AM-1,20190626_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 18:20,60.00046875,,Recorded at 18:20:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:58:59-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_193000.WAV,GRABADOR-SDZG-AM-1,20190617_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:30,60.00046875,,Recorded at 19:30:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:18:29-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_202000.WAV,GRABADOR-SDZG-AM-1,20190630_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 20:20,60.00046875,,Recorded at 20:20:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:17:26-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_212000.WAV,GRABADOR-SDZG-AM-1,20190704_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 21:20,60.00046875,,Recorded at 21:20:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:35:48-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_220000.WAV,GRABADOR-SDZG-AM-1,20190704_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 22:00,60.00046875,,Recorded at 22:00:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:35:55-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_235000.WAV,GRABADOR-SDZG-AM-1,20190620_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 23:50,60.00046875,,Recorded at 23:50:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:32:52-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_000000.WAV,GRABADOR-SDZG-AM-10,20190612_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 00:00,60.00046875,,Recorded at 00:00:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:49:05-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_014000.WAV,GRABADOR-SDZG-AM-10,20190615_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 01:40,60.00046875,,Recorded at 01:40:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:02:55-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_021000.WAV,GRABADOR-SDZG-AM-10,20190612_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 02:10,60.00046875,,Recorded at 02:10:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:49:29-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190630_034000.WAV,GRABADOR-SDZG-AM-10,20190630_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 03:40,60.00046875,,Recorded at 03:40:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:46:04-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_041000.WAV,GRABADOR-SDZG-AM-10,20190617_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 04:10,60.00046875,,Recorded at 04:10:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:12:24-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_051000.WAV,GRABADOR-SDZG-AM-10,20190622_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:10,60.00046875,,Recorded at 05:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:35:03-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_063000.WAV,GRABADOR-SDZG-AM-10,20190614_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 06:30,60.00046875,,Recorded at 06:30:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:59:19-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_073000.WAV,GRABADOR-SDZG-AM-10,20190613_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 07:30,60.00046875,,Recorded at 07:30:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:54:59-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_080000.WAV,GRABADOR-SDZG-AM-10,20190619_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 08:00,60.00046875,,Recorded at 08:00:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:22:04-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_092000.WAV,GRABADOR-SDZG-AM-10,20190626_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:20,60.00046875,,Recorded at 09:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:53:56-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_101000.WAV,GRABADOR-SDZG-AM-10,20190614_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 10:10,60.00046875,,Recorded at 10:10:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:00:00-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_113000.WAV,GRABADOR-SDZG-AM-10,20190615_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 11:30,60.00046875,,Recorded at 11:30:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:04:45-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_120000.WAV,GRABADOR-SDZG-AM-10,20190623_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:00,60.00046875,,Recorded at 12:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:40:52-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_130000.WAV,GRABADOR-SDZG-AM-10,20190615_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 13:00,60.00046875,,Recorded at 13:00:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:05:02-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_140000.WAV,GRABADOR-SDZG-AM-10,20190614_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 14:00,60.00046875,,Recorded at 14:00:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:00:44-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_152000.WAV,GRABADOR-SDZG-AM-10,20190628_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 15:20,60.00046875,,Recorded at 15:20:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:04:06-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_163000.WAV,GRABADOR-SDZG-AM-10,20190616_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 16:30,60.00046875,,Recorded at 16:30:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:10:12-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_170000.WAV,GRABADOR-SDZG-AM-10,20190617_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 17:00,60.00046875,,Recorded at 17:00:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:14:48-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_180000.WAV,GRABADOR-SDZG-AM-10,20190628_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 18:00,60.00046875,,Recorded at 18:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:04:36-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_194000.WAV,GRABADOR-SDZG-AM-10,20190618_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 19:40,60.00046875,,Recorded at 19:40:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:19:46-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_201000.WAV,GRABADOR-SDZG-AM-10,20190616_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 20:10,60.00046875,,Recorded at 20:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:10:53-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_212000.WAV,GRABADOR-SDZG-AM-10,20190626_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 21:20,60.00046875,,Recorded at 21:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:56:11-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_224000.WAV,GRABADOR-SDZG-AM-10,20190628_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 22:40,60.00046875,,Recorded at 22:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:29-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_230000.WAV,GRABADOR-SDZG-AM-10,20190627_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 23:00,60.00046875,,Recorded at 23:00:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:03-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_004000.WAV,GRABADOR-SDZG-AM-11,20190615_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 00:40,60.00046875,,Recorded at 00:40:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:40:01-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_013000.WAV,GRABADOR-SDZG-AM-11,20190629_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 01:30,60.00046875,,Recorded at 01:30:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:34:13-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190618_020000.WAV,GRABADOR-SDZG-AM-11,20190618_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:00,60.00046875,,Recorded at 02:00:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:17:49-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_035000.WAV,GRABADOR-SDZG-AM-11,20190628_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:50,60.00046875,,Recorded at 03:50:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:22:59-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_043000.WAV,GRABADOR-SDZG-AM-11,20190629_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 04:30,60.00046875,,Recorded at 04:30:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:35:46-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_055000.WAV,GRABADOR-SDZG-AM-11,20190616_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 05:50,60.00046875,,Recorded at 05:50:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:55:03-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190630_062000.WAV,GRABADOR-SDZG-AM-11,20190630_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 06:20,60.00046875,,Recorded at 06:20:00 30/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:49:09-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_072000.WAV,GRABADOR-SDZG-AM-11,20190612_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 07:20,60.00046875,,Recorded at 07:20:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:06:19-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_085000.WAV,GRABADOR-SDZG-AM-11,20190620_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 08:50,60.00046875,,Recorded at 08:50:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:46:08-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190612_093000.WAV,GRABADOR-SDZG-AM-11,20190612_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 09:30,60.00046875,,Recorded at 09:30:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:07:26-08:00,WAV,WAV,audio/x-wav,1
