AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,count
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_103000.WAV,GRABADOR-SDZG-AM-1,20190625_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 10:30,60.00046875,,Recorded at 10:30:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:58-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_114000.WAV,GRABADOR-SDZG-AM-1,20190621_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 11:40,60.00046875,,Recorded at 11:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:05-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_122000.WAV,GRABADOR-SDZG-AM-1,20190629_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 12:20,60.00046875,,Recorded at 12:20:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:24-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_131000.WAV,GRABADOR-SDZG-AM-1,20190618_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 13:10,60.00046875,,Recorded at 13:10:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:21:47-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_142000.WAV,GRABADOR-SDZG-AM-1,20190618_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 14:20,60.00046875,,Recorded at 14:20:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:22:00-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_152000.WAV,GRABADOR-SDZG-AM-1,20190703_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 15:20,60.00046875,,Recorded at 15:20:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:30:08-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_164000.WAV,GRABADOR-SDZG-AM-1,20190620_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:40,60.00046875,,Recorded at 16:40:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:31:31-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_170000.WAV,GRABADOR-SDZG-AM-1,20190622_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:00,60.00046875,,Recorded at 17:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:40:34-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_183000.WAV,GRABADOR-SDZG-AM-1,20190624_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 18:30,60.00046875,,Recorded at 18:30:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:49:56-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_193000.WAV,GRABADOR-SDZG-AM-1,20190626_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 19:30,60.00046875,,Recorded at 19:30:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:59:12-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_200000.WAV,GRABADOR-SDZG-AM-1,20190703_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 20:00,60.00046875,,Recorded at 20:00:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:31:01-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_211000.WAV,GRABADOR-SDZG-AM-1,20190703_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 21:10,60.00046875,,Recorded at 21:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:31:14-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_220000.WAV,GRABADOR-SDZG-AM-1,20190619_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 22:00,60.00046875,,Recorded at 22:00:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:28:00-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_230000.WAV,GRABADOR-SDZG-AM-1,20190625_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 23:00,60.00046875,,Recorded at 23:00:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:55:20-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_000000.WAV,GRABADOR-SDZG-AM-10,20190619_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 00:00,60.00046875,,Recorded at 00:00:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:20:34-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_011000.WAV,GRABADOR-SDZG-AM-10,20190616_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 01:10,60.00046875,,Recorded at 01:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:19-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_021000.WAV,GRABADOR-SDZG-AM-10,20190622_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 02:10,60.00046875,,Recorded at 02:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:34:29-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_031000.WAV,GRABADOR-SDZG-AM-10,20190628_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:10,60.00046875,,Recorded at 03:10:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:50-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_040000.WAV,GRABADOR-SDZG-AM-10,20190621_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 04:00,60.00046875,,Recorded at 04:00:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:30:20-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_050000.WAV,GRABADOR-SDZG-AM-10,20190625_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 05:00,60.00046875,,Recorded at 05:00:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:48:35-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_064000.WAV,GRABADOR-SDZG-AM-10,20190621_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 06:40,60.00046875,,Recorded at 06:40:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:30:50-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_071000.WAV,GRABADOR-SDZG-AM-10,20190618_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 07:10,60.00046875,,Recorded at 07:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:17:26-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_084000.WAV,GRABADOR-SDZG-AM-10,20190615_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 08:40,60.00046875,,Recorded at 08:40:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:04:14-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_094000.WAV,GRABADOR-SDZG-AM-10,20190614_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 09:40,60.00046875,,Recorded at 09:40:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:59:55-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_102000.WAV,GRABADOR-SDZG-AM-10,20190612_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 10:20,60.00046875,,Recorded at 10:20:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:51:01-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_114000.WAV,GRABADOR-SDZG-AM-10,20190616_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 11:40,60.00046875,,Recorded at 11:40:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:09:18-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_120000.WAV,GRABADOR-SDZG-AM-10,20190618_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 12:00,60.00046875,,Recorded at 12:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:18:20-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_130000.WAV,GRABADOR-SDZG-AM-10,20190613_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 13:00,60.00046875,,Recorded at 13:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:56:01-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_140000.WAV,GRABADOR-SDZG-AM-10,20190616_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 14:00,60.00046875,,Recorded at 14:00:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:09:44-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_151000.WAV,GRABADOR-SDZG-AM-10,20190623_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 15:10,60.00046875,,Recorded at 15:10:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:41:27-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_162000.WAV,GRABADOR-SDZG-AM-10,20190626_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 16:20,60.00046875,,Recorded at 16:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:55:15-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_170000.WAV,GRABADOR-SDZG-AM-10,20190622_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:00,60.00046875,,Recorded at 17:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:37:16-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_181000.WAV,GRABADOR-SDZG-AM-10,20190612_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 18:10,60.00046875,,Recorded at 18:10:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:52:29-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_194000.WAV,GRABADOR-SDZG-AM-10,20190625_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 19:40,60.00046875,,Recorded at 19:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:51:21-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_203000.WAV,GRABADOR-SDZG-AM-10,20190613_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 20:30,60.00046875,,Recorded at 20:30:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:57:26-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_212000.WAV,GRABADOR-SDZG-AM-10,20190625_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 21:20,60.00046875,,Recorded at 21:20:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:51:40-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_223000.WAV,GRABADOR-SDZG-AM-10,20190625_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 22:30,60.00046875,,Recorded at 22:30:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:51:53-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_234000.WAV,GRABADOR-SDZG-AM-10,20190611_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 23:40,60.00046875,,Recorded at 23:40:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:49:01-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_003000.WAV,GRABADOR-SDZG-AM-11,20190624_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 00:30,60.00046875,,Recorded at 00:30:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:31:30-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190630_011000.WAV,GRABADOR-SDZG-AM-11,20190630_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 01:10,60.00046875,,Recorded at 01:10:00 30/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:46:28-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_024000.WAV,GRABADOR-SDZG-AM-11,20190619_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 02:40,60.00046875,,Recorded at 02:40:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:30:33-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_034000.WAV,GRABADOR-SDZG-AM-11,20190617_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 03:40,60.00046875,,Recorded at 03:40:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:06:18-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_040000.WAV,GRABADOR-SDZG-AM-11,20190624_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:00,60.00046875,,Recorded at 04:00:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:33:19-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_052000.WAV,GRABADOR-SDZG-AM-11,20190613_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 05:20,60.00046875,,Recorded at 05:20:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:17:40-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_063000.WAV,GRABADOR-SDZG-AM-11,20190613_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 06:30,60.00046875,,Recorded at 06:30:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:18:16-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_072000.WAV,GRABADOR-SDZG-AM-11,20190623_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 07:20,60.00046875,,Recorded at 07:20:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:22:36-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_082000.WAV,GRABADOR-SDZG-AM-11,20190615_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 08:20,60.00046875,,Recorded at 08:20:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:43:58-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190623_093000.WAV,GRABADOR-SDZG-AM-11,20190623_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 09:30,60.00046875,,Recorded at 09:30:00 23/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:23:43-08:00,WAV,WAV,audio/x-wav,1
